2018-04-10 00:01:00,0.0983,0.1091,0.0453,0.0131,0.0425,0.0118,0.1352,0.0999,0.1661,0.1164,0,0,-2.3125,-3.0625,0,0
2018-04-10 00:02:00,0.0995,0.1183,0.0449,0.015,0.0424,0.0127,0.1458,0.0992,0.1753,0.1227,0,0,-2.3125,-3.0625,0,0
2018-04-10 00:03:00,0.1049,0.1176,0.0474,0.0145,0.0491,0.012,0.1508,0.1006,0.1668,0.124,0,0,-2.3125,-3.0625,0,0
2018-04-10 00:04:00,0.0979,0.1133,0.0478,0.0125,0.0477,0.0104,0.1478,0.0967,0.1586,0.117,0,0,-2.3125,-3.0625,0,0
2018-04-10 00:05:00,0.1036,0.113,0.0469,0.0131,0.0474,0.0112,0.1465,0.1034,0.1605,0.124,0,0,-2.3125,-3.0625,0,0
2018-04-10 00:06:00,0.0977,0.1218,0.0481,0.0158,0.0505,0.0124,0.1502,0.1056,0.1626,0.1265,0,0,-2.3125,-3,0,0
2018-04-10 00:06:00,0.1052,0.113,0.051,0.0153,0.0474,0.014,0.1415,0.101,0.1602,0.124,0,0,-2.3125,-3.0625,0,0
2018-04-10 00:07:00,0.1001,0.1105,0.0481,0.0155,0.0491,0.0122,0.1489,0.107,0.1633,0.1289,0,0,-2.25,-3.125,0,0
2018-04-10 00:08:00,0.1048,0.113,0.0461,0.0142,0.0486,0.0107,0.1475,0.1048,0.1582,0.1292,0,0,-2.25,-3.125,0,0
2018-04-10 00:09:00,0.0975,0.114,0.046,0.0135,0.0452,0.0105,0.1424,0.1101,0.16,0.1225,0,0,-2.25,-3.0625,0,0
2018-04-10 00:10:00,0.1048,0.1108,0.0446,0.0155,0.0447,0.0132,0.143,0.1107,0.1611,0.1257,0,0,-2.25,-3.125,0,0
2018-04-10 00:11:00,0.1033,0.1106,0.05,0.015,0.0473,0.0129,0.1494,0.1059,0.1684,0.1288,0,0,-2.1875,-3.125,0,0
2018-04-10 00:12:00,0.1032,0.1108,0.0451,0.0138,0.0407,0.0144,0.1494,0.1089,0.1706,0.1229,0,0,-2.1875,-3.125,0,0
2018-04-10 00:13:00,0.1119,0.1185,0.0522,0.0172,0.05,0.0154,0.1546,0.1096,0.1736,0.1301,0,0,-2.1875,-3.0625,0,0
2018-04-10 00:14:00,0.1047,0.1118,0.0505,0.0158,0.0492,0.0122,0.1486,0.1132,0.1725,0.1269,0,0,-2.1875,-3.0625,0,0
2018-04-10 00:14:00,0.1032,0.1159,0.0496,0.0169,0.0467,0.0138,0.1501,0.1092,0.179,0.1329,0,0,-2.1875,-3,0,0
2018-04-10 00:15:00,0.1096,0.1122,0.0484,0.0181,0.0465,0.0138,0.1491,0.1074,0.1825,0.1358,0,0,-2.1875,-3.0625,0,0
2018-04-10 00:16:00,0.1083,0.1194,0.0498,0.0186,0.05,0.0148,0.1503,0.1126,0.1706,0.1304,0,0,-2.1875,-3.0625,0,0
2018-04-10 00:17:00,0.1037,0.1183,0.0501,0.0172,0.0462,0.0139,0.1548,0.1073,0.1732,0.1336,0,0,-2.125,-3.0625,0,0
2018-04-10 00:18:00,0.1145,0.1167,0.0542,0.0204,0.0482,0.014,0.1572,0.1099,0.1824,0.138,0,0,-2.1875,-3.0625,0,0
2018-04-10 00:19:00,0.1145,0.1186,0.0511,0.0235,0.0524,0.019,0.1625,0.1075,0.1825,0.1423,0,0,-2.1875,-3.0625,0,0
2018-04-10 00:20:00,0.1141,0.1198,0.0532,0.021,0.0497,0.015,0.1542,0.1076,0.1851,0.139,0,0,-2.1875,-3.125,0,0
2018-04-10 00:21:00,0.11,0.1169,0.054,0.0221,0.0494,0.0154,0.1558,0.1036,0.1829,0.1413,0,0,-2.1875,-3.125,0,0
2018-04-10 00:22:00,0.1121,0.1165,0.0516,0.02,0.0466,0.0145,0.154,0.1073,0.1765,0.1397,0,0,-2.1875,-3.125,0,0
2018-04-10 00:22:00,0.1108,0.1176,0.0469,0.0178,0.0446,0.0124,0.1531,0.104,0.1733,0.1311,0,0,-2.1875,-3.125,0,0
2018-04-10 00:23:00,0.1142,0.1164,0.0439,0.0162,0.0451,0.012,0.1507,0.1022,0.1686,0.1349,0,0,-2.25,-3.125,0,0
2018-04-10 00:24:00,0.1043,0.1129,0.0507,0.0183,0.0484,0.0149,0.1553,0.1088,0.18,0.1374,0,0,-2.1875,-3.25,0,0
2018-04-10 00:25:00,0.1105,0.1126,0.0454,0.0177,0.0456,0.0138,0.1535,0.1036,0.1787,0.1363,0,0,-2.1875,-3.25,0,0
2018-04-10 00:26:00,0.1114,0.1166,0.0501,0.0177,0.0474,0.0142,0.1467,0.1022,0.1756,0.1327,0,0,-2.1875,-3.3125,0,0
2018-04-10 00:27:00,0.1051,0.1154,0.0508,0.0195,0.0469,0.0155,0.1501,0.1039,0.1825,0.1412,0,0,-2.1875,-3.1875,0,0
