2018-04-11 00:00:00,0.2935,0.3044,0.2065,0.1711,0.1926,0.1541,0.27,0.2847,0.3354,0.2923,0,0,-1.875,-2.625,0,0
2018-04-11 00:01:00,0.2844,0.3143,0.1965,0.1779,0.2012,0.1608,0.2857,0.2975,0.3337,0.3051,0,0,-1.875,-2.5,0,0
2018-04-11 00:02:00,0.2854,0.3038,0.2076,0.1814,0.1968,0.1625,0.2772,0.3025,0.3424,0.3002,0,0,-1.875,-2.5,0,0
2018-04-11 00:03:00,0.2889,0.2967,0.2132,0.1804,0.1947,0.173,0.2805,0.2993,0.3532,0.2941,0,0,-1.875,-2.4375,0,0
2018-04-11 00:04:00,0.275,0.3075,0.2082,0.1849,0.1925,0.1676,0.2915,0.2916,0.3574,0.3099,0,0,-1.875,-2.5625,0,0
2018-04-11 00:05:00,0.2734,0.3044,0.2079,0.181,0.2018,0.1685,0.2877,0.2951,0.3387,0.3005,0,0,-1.9375,-2.5625,0,0
2018-04-11 00:06:00,0.2714,0.3042,0.2024,0.1841,0.2072,0.1607,0.288,0.301,0.3436,0.2989,0,0,-1.9375,-2.5625,0,0
2018-04-11 00:06:00,0.2822,0.2976,0.2021,0.1822,0.2055,0.1659,0.2892,0.2893,0.3408,0.3104,0,0,-1.9375,-2.5625,0,0
2018-04-11 00:07:00,0.2814,0.3003,0.206,0.1774,0.2145,0.1636,0.303,0.2978,0.3479,0.3032,0,0,-2,-2.625,0,0
2018-04-11 00:08:00,0.2822,0.2973,0.2105,0.1817,0.2167,0.16,0.2949,0.3001,0.3457,0.3007,0,0,-2,-2.5625,0,0
2018-04-11 00:09:00,0.2763,0.2937,0.2079,0.1759,0.2076,0.1699,0.3105,0.2932,0.3536,0.3022,0,0,-2.0625,-2.625,0,0
2018-04-11 00:10:00,0.277,0.2776,0.2104,0.1739,0.2045,0.1662,0.294,0.2847,0.3537,0.3051,0,0,-2,-2.8125,0,0
2018-04-11 00:11:00,0.2844,0.2761,0.1966,0.1807,0.2124,0.1668,0.308,0.2743,0.3452,0.2902,0,0,-2.0625,-2.875,0,0
2018-04-11 00:12:00,0.3012,0.2811,0.1989,0.1788,0.2016,0.1678,0.319,0.2723,0.3305,0.2896,0,0,-2.0625,-2.8125,0,0
2018-04-11 00:13:00,0.2971,0.2938,0.207,0.1737,0.2154,0.1705,0.3192,0.2727,0.3465,0.2968,0,0,-2.0625,-2.75,0,0
2018-04-11 00:14:00,0.3015,0.2898,0.2009,0.1739,0.2168,0.1756,0.3192,0.2727,0.3454,0.2936,0,0,-2.0625,-2.8125,0,0
2018-04-11 00:15:00,0.2839,0.2815,0.2134,0.1836,0.2186,0.1723,0.3141,0.2645,0.3475,0.2873,0,0,-2.0625,-2.875,0,0
2018-04-11 00:16:00,0.2893,0.2766,0.2045,0.1778,0.202,0.1786,0.3281,0.2686,0.3377,0.2904,0,0,-2.0625,-3,0,0
2018-04-11 00:18:00,0.2832,0.2814,0.2126,0.1733,0.2116,0.1701,0.3265,0.2773,0.3428,0.2995,0,0,-2.0625,-3,0,0
2018-04-11 00:18:00,0.295,0.2872,0.2117,0.178,0.2196,0.1685,0.3278,0.2618,0.3325,0.2872,0,0,-2.125,-3.0625,0,0
2018-04-11 00:19:00,0.2954,0.2787,0.2224,0.1809,0.2191,0.168,0.3317,0.2598,0.3274,0.2841,0,0,-2.125,-3.0625,0,0
2018-04-11 00:20:00,0.2899,0.2722,0.2089,0.1821,0.225,0.1671,0.3174,0.2453,0.3306,0.2669,0,0,-2.125,-3.0625,0,0
2018-04-11 00:21:00,0.29,0.2705,0.2165,0.1721,0.2234,0.1666,0.3268,0.2563,0.3449,0.2873,0,0,-2.125,-3,0,0
2018-04-11 00:22:00,0.2972,0.2775,0.2128,0.1745,0.2235,0.1671,0.3236,0.2535,0.3289,0.276,0,0,-2.1875,-2.9375,0,0
2018-04-11 00:23:00,0.294,0.2711,0.2176,0.1756,0.2164,0.1585,0.3189,0.2475,0.3287,0.2718,0,0,-2.1875,-2.9375,0,0
2018-04-11 00:24:00,0.3029,0.2835,0.2143,0.1754,0.2172,0.1638,0.3117,0.2375,0.3437,0.2823,0,0,-2.1875,-2.9375,0,0
2018-04-11 00:24:00,0.2978,0.2848,0.2143,0.1783,0.2076,0.1602,0.3198,0.2476,0.3291,0.2725,0,0,-2.25,-3.0625,0,0
2018-04-11 00:25:00,0.3002,0.2785,0.2221,0.1796,0.2214,0.1694,0.3313,0.2527,0.3328,0.277,0,0,-2.25,-3.25,0,0
2018-04-11 00:26:00,0.2993,0.2775,0.2174,0.1813,0.2167,0.1684,0.3209,0.2489,0.3351,0.2829,0,0,-2.25,-3.25,0,0
2018-04-11 00:27:00,0.2968,0.2818,0.2195,0.1839,0.2248,0.1577,0.3304,0.2536,0.3321,0.2664,0,0,-2.3125,-3.1875,0,0
2018-04-11 00:28:00,0.2954,0.2706,0.2229,0.1859,0.2141,0.1609,0.3229,0.2585,0.3419,0.2816,0,0,-2.3125,-3.125,0,0
2018-04-11 00:29:00,0.2964,0.2755,0.2164,0.1818,0.2157,0.1642,0.3135,0.253,0.3282,0.2687,0,0,-2.3125,-3.0625,0,0
2018-04-11 00:30:00,0.2925,0.2738,0.2175,0.1716,0.2115,0.1578,0.3201,0.2549,0.3354,0.2773,0,0,-2.375,-3,0,0
2018-04-11 00:31:00,0.2873,0.2916,0.2158,0.1839,0.2196,0.1546,0.3195,0.2607,0.3411,0.2844,0,0,-2.375,-2.9375,0,0
2018-04-11 00:31:00,0.2914,0.2868,0.2222,0.1855,0.2179,0.1672,0.317,0.2598,0.3458,0.2897,0,0,-2.375,-3,0,0
2018-04-11 00:33:00,0.2876,0.289,0.2225,0.1851,0.2243,0.1646,0.3203,0.2635,0.3447,0.2758,0,0,-2.375,-3.0625,0,0
2018-04-11 00:33:00,0.2794,0.3011,0.2177,0.1901,0.2074,0.1778,0.3033,0.2771,0.3473,0.2939,0,0,-2.4375,-3,0,0
2018-04-11 00:34:00,0.2933,0.2991,0.2162,0.1742,0.2176,0.164,0.3182,0.2766,0.3415,0.3001,0,0,-2.4375,-3.0625,0,0
2018-04-11 00:35:00,0.2848,0.3045,0.2205,0.1758,0.2198,0.1645,0.3089,0.2785,0.3464,0.2968,0,0,-2.5,-3.0625,0,0
2018-04-11 00:36:00,0.2811,0.3057,0.2144,0.1787,0.2217,0.1601,0.3211,0.2801,0.3462,0.305,0,0,-2.5,-3.0625,0,0
2018-04-11 00:37:00,0.2862,0.2961,0.2174,0.1829,0.2155,0.1677,0.3025,0.2893,0.3397,0.3005,0,0,-2.5,-3,0,0
2018-04-11 00:38:00,0.2936,0.299,0.221,0.1882,0.2088,0.1716,0.3016,0.2931,0.3542,0.2936,0,0,-2.5,-2.875,0,0
2018-04-11 00:39:00,0.2962,0.3059,0.2276,0.1811,0.2214,0.1651,0.3143,0.2883,0.346,0.3121,0,0,-2.5,-3,0,0
2018-04-11 00:40:00,0.289,0.308,0.2196,0.1885,0.2129,0.1719,0.2966,0.2761,0.3514,0.3045,0,0,-2.5,-3.0625,0,0
2018-04-11 00:40:00,0.303,0.3192,0.2172,0.1877,0.2196,0.1636,0.3106,0.3085,0.3436,0.3063,0,0,-2.5,-3.125,0,0
2018-04-11 00:41:00,0.2833,0.3153,0.2175,0.1963,0.2172,0.1652,0.2985,0.3007,0.3568,0.3078,0,0,-2.5625,-3.125,0,0
2018-04-11 00:42:00,0.2886,0.3104,0.2185,0.1805,0.2262,0.1703,0.3133,0.3018,0.3387,0.3144,0,0,-2.5625,-3.1875,0,0
2018-04-11 00:43:00,0.2876,0.3243,0.2179,0.1785,0.2231,0.1682,0.3019,0.3058,0.361,0.2979,0,0,-2.5625,-3.25,0,0
2018-04-11 00:44:00,0.2892,0.3239,0.2295,0.1789,0.2184,0.17,0.307,0.308,0.3616,0.3102,0,0,-2.5625,-3.3125,0,0
2018-04-11 00:45:00,0.2875,0.309,0.23,0.1885,0.2247,0.1769,0.2975,0.3052,0.377,0.311,0,0,-2.5625,-3.25,0,0
2018-04-11 00:46:00,0.2962,0.3194,0.23,0.184,0.2266,0.1824,0.3016,0.303,0.3623,0.3075,0,0,-2.625,-3.375,0,0
2018-04-11 00:46:00,0.2959,0.3306,0.2307,0.1768,0.2226,0.1777,0.2887,0.3093,0.3679,0.3028,0,0,-2.625,-3.5625,0,0
2018-04-11 00:47:00,0.3098,0.3253,0.2295,0.1834,0.2216,0.1786,0.2843,0.3214,0.386,0.3054,0,0,-2.6875,-3.625,0,0
2018-04-11 00:48:00,0.3156,0.3377,0.2471,0.1994,0.2304,0.1797,0.2987,0.3157,0.3713,0.3006,0,0,-2.6875,-3.75,0,0
2018-04-11 00:49:00,0.3216,0.3304,0.2494,0.1917,0.2326,0.1837,0.2901,0.318,0.3761,0.2999,0,0,-2.75,-3.75,0,0
2018-04-11 00:50:00,0.3254,0.3272,0.2412,0.1889,0.233,0.1755,0.3002,0.3227,0.3758,0.2969,0,0,-2.75,-3.75,0,0
2018-04-11 00:51:00,0.319,0.3395,0.2561,0.1856,0.2349,0.1804,0.2922,0.3235,0.3841,0.2976,0,0,-2.75,-3.625,0,0
2018-04-11 00:52:00,0.3156,0.3466,0.2599,0.192,0.2326,0.1824,0.3064,0.3369,0.3875,0.3083,0,0,-2.75,-3.5,0,0
2018-04-11 00:53:00,0.3285,0.3425,0.245,0.202,0.2278,0.1806,0.303,0.3387,0.392,0.2978,0,0,-2.75,-3.375,0,0
2018-04-11 00:54:00,0.3159,0.3402,0.2412,0.2059,0.22,0.1852,0.3064,0.323,0.3968,0.3067,0,0,-2.75,-3.4375,0,0
2018-04-11 00:54:00,0.3046,0.3335,0.2493,0.2066,0.2281,0.1779,0.3079,0.3249,0.3943,0.3106,0,0,-2.75,-3.4375,0,0
2018-04-11 00:55:00,0.2956,0.3252,0.2474,0.2057,0.2237,0.1797,0.3034,0.3249,0.3791,0.3249,0,0,-2.75,-3.375,0,0
2018-04-11 00:56:00,0.2946,0.333,0.241,0.1992,0.2311,0.1806,0.3062,0.3252,0.3894,0.3104,0,0,-2.75,-3.25,0,0
2018-04-11 00:57:00,0.2993,0.3353,0.241,0.2064,0.2297,0.1789,0.2978,0.3219,0.3882,0.3197,0,0,-2.8125,-3.375,0,0
2018-04-11 00:58:00,0.2972,0.31,0.2325,0.1977,0.229,0.1705,0.3057,0.3241,0.378,0.3113,0,0,-2.8125,-3.1875,0,0
2018-04-11 00:59:00,0.2822,0.3188,0.2335,0.2021,0.2245,0.1816,0.3078,0.3227,0.38,0.3103,0,0,-2.8125,-3.25,0,0
2018-04-11 01:00:00,0.2882,0.3325,0.2246,0.1952,0.2215,0.1781,0.3008,0.3206,0.3798,0.3227,0,0,-2.8125,-3.1875,0,0
